grade_uid,card_uid,grade_cl_card_id,card_url,grader,grade,qualifier,grade_label_raw,population,sales_status,sales_count,eligible_for_model,exclusion_reason,player_id,player_name,sport,cl_card_id,card_year,card_set,card_number,parallel,serial,is_rookie,is_auto,title_raw,img_url,grade_numeric,search_text
b0a9b4d46e4a77552f5d,0e62231d0eeadc802a46,,,PSA,10,,PSA 10,,PENDING,0,1,,P0001,Michael Jordan,Basketball,26tPdVpkrTHechGjBe37,1991,Hoops,543,,,0,0,1991 Hoops Michael Jordan #543 PSA 10,,10.0,Michael Jordan 1991 Hoops #543 PSA 10
fea40e5ac761119c9f91,d6fb28f3273a2524f3ea,,,PSA,10,,PSA 10,,PENDING,0,1,,P0001,Michael Jordan,Basketball,GTLPRnT5t6hCHEjQIJBd,1991,SkyBox,534,USA Barcelona '92,,0,0,1991 SkyBox Michael Jordan #534 [USA Barcelona '92] PSA 10,,10.0,Michael Jordan 1991 SkyBox #534 USA Barcelona '92 PSA 10
4d50a32967e5fe5917b4,9db5e317db54d448ee5b,,,PSA,9,,PSA 9,,PENDING,0,1,,P0001,Michael Jordan,Basketball,w07a3UaicPlw0CGJO7K7,1991,Skybox,307,,,0,0,1991 Skybox Michael Jordan #307 PSA 9,,9.0,Michael Jordan 1991 Skybox #307 PSA 9
9a5c2fd07aec9ea7383b,b4b6ba0de0ed0bc6aeb8,,,PSA,10,,PSA 10,,PENDING,0,1,,P0001,Michael Jordan,Basketball,5KDlkkEDyukwNck3b6E9,1991,Skybox,307,Stats Point Leader,,0,0,1991 Skybox Michael Jordan #307 [Stats Point Leader] PSA 10,,10.0,Michael Jordan 1991 Skybox #307 Stats Point Leader PSA 10
19469e89ecf9117b0f81,27ca236b7bafb9733d32,,,BGS,8.0,,BGS 8,,PENDING,1,1,,P0001,Michael Jordan,Basketball,iQocSH6OgAAjYGdMNinz,1991,Skybox,333,,,0,0,1991 Skybox Michael Jordan vs. Magic Johnson #333 PSA 10,,8.0,Michael Jordan 1991 Skybox #333 BGS 8.0
7996e3be23adb05b27bc,27ca236b7bafb9733d32,,,BGS,8.5,,BGS 8.5,,PENDING,4,1,,P0001,Michael Jordan,Basketball,iQocSH6OgAAjYGdMNinz,1991,Skybox,333,,,0,0,1991 Skybox Michael Jordan vs. Magic Johnson #333 PSA 10,,8.5,Michael Jordan 1991 Skybox #333 BGS 8.5
3e87ca599bdff519d569,27ca236b7bafb9733d32,,,BGS,9.0,,BGS 9,,PENDING,11,1,,P0001,Michael Jordan,Basketball,iQocSH6OgAAjYGdMNinz,1991,Skybox,333,,,0,0,1991 Skybox Michael Jordan vs. Magic Johnson #333 PSA 10,,9.0,Michael Jordan 1991 Skybox #333 BGS 9.0
e2cf12a6d43a14a5fe9a,27ca236b7bafb9733d32,,,BGS,9.5,,BGS 9.5,,PENDING,19,1,,P0001,Michael Jordan,Basketball,iQocSH6OgAAjYGdMNinz,1991,Skybox,333,,,0,0,1991 Skybox Michael Jordan vs. Magic Johnson #333 PSA 10,,9.5,Michael Jordan 1991 Skybox #333 BGS 9.5
042f152684ef9ba4d313,27ca236b7bafb9733d32,,,BGS,10.0,,BGS 10,,PENDING,1,1,,P0001,Michael Jordan,Basketball,iQocSH6OgAAjYGdMNinz,1991,Skybox,333,,,0,0,1991 Skybox Michael Jordan vs. Magic Johnson #333 PSA 10,,10.0,Michael Jordan 1991 Skybox #333 BGS 10.0
334d66e195ecf063f231,27ca236b7bafb9733d32,,,CGC,8.5,,CGC 8.5,,PENDING,1,1,,P0001,Michael Jordan,Basketball,iQocSH6OgAAjYGdMNinz,1991,Skybox,333,,,0,0,1991 Skybox Michael Jordan vs. Magic Johnson #333 PSA 10,,8.5,Michael Jordan 1991 Skybox #333 CGC 8.5
b4b55420d7716863daec,27ca236b7bafb9733d32,,,CGC,9.0,,CGC 9,,PENDING,8,1,,P0001,Michael Jordan,Basketball,iQocSH6OgAAjYGdMNinz,1991,Skybox,333,,,0,0,1991 Skybox Michael Jordan vs. Magic Johnson #333 PSA 10,,9.0,Michael Jordan 1991 Skybox #333 CGC 9.0
9ce7915dba890ac268d3,27ca236b7bafb9733d32,,,CGC,10.0,,CGC 10,,PENDING,8,1,,P0001,Michael Jordan,Basketball,iQocSH6OgAAjYGdMNinz,1991,Skybox,333,,,0,0,1991 Skybox Michael Jordan vs. Magic Johnson #333 PSA 10,,10.0,Michael Jordan 1991 Skybox #333 CGC 10.0
3bcfd3b47a7960b1abd2,27ca236b7bafb9733d32,,,CSG,7.5,,CSG 7.5,,PENDING,1,1,,P0001,Michael Jordan,Basketball,iQocSH6OgAAjYGdMNinz,1991,Skybox,333,,,0,0,1991 Skybox Michael Jordan vs. Magic Johnson #333 PSA 10,,7.5,Michael Jordan 1991 Skybox #333 CSG 7.5
f070fea2802a26a9ece3,27ca236b7bafb9733d32,,,CSG,8.0,,CSG 8,,PENDING,1,1,,P0001,Michael Jordan,Basketball,iQocSH6OgAAjYGdMNinz,1991,Skybox,333,,,0,0,1991 Skybox Michael Jordan vs. Magic Johnson #333 PSA 10,,8.0,Michael Jordan 1991 Skybox #333 CSG 8.0
85d4b77fc78a772776fd,27ca236b7bafb9733d32,,,CSG,8.5,,CSG 8.5,,PENDING,13,1,,P0001,Michael Jordan,Basketball,iQocSH6OgAAjYGdMNinz,1991,Skybox,333,,,0,0,1991 Skybox Michael Jordan vs. Magic Johnson #333 PSA 10,,8.5,Michael Jordan 1991 Skybox #333 CSG 8.5
c69dae86336c53a266c7,27ca236b7bafb9733d32,,,CSG,9.0,,CSG 9,,PENDING,22,1,,P0001,Michael Jordan,Basketball,iQocSH6OgAAjYGdMNinz,1991,Skybox,333,,,0,0,1991 Skybox Michael Jordan vs. Magic Johnson #333 PSA 10,,9.0,Michael Jordan 1991 Skybox #333 CSG 9.0
20724e8eb692c2940e33,27ca236b7bafb9733d32,,,CSG,9.5,,CSG 9.5,,PENDING,8,1,,P0001,Michael Jordan,Basketball,iQocSH6OgAAjYGdMNinz,1991,Skybox,333,,,0,0,1991 Skybox Michael Jordan vs. Magic Johnson #333 PSA 10,,9.5,Michael Jordan 1991 Skybox #333 CSG 9.5
c2e494a9a3bc4d4cca69,27ca236b7bafb9733d32,,,CSG,10.0,,CSG 10,,PENDING,9,1,,P0001,Michael Jordan,Basketball,iQocSH6OgAAjYGdMNinz,1991,Skybox,333,,,0,0,1991 Skybox Michael Jordan vs. Magic Johnson #333 PSA 10,,10.0,Michael Jordan 1991 Skybox #333 CSG 10.0
b9991bca766181988946,27ca236b7bafb9733d32,,,GMA,9.0,,GMA 9,,PENDING,1,1,,P0001,Michael Jordan,Basketball,iQocSH6OgAAjYGdMNinz,1991,Skybox,333,,,0,0,1991 Skybox Michael Jordan vs. Magic Johnson #333 PSA 10,,9.0,Michael Jordan 1991 Skybox #333 GMA 9.0
43bfe80543d3b861132b,27ca236b7bafb9733d32,,,GMA,10.0,,GMA 10,,PENDING,2,1,,P0001,Michael Jordan,Basketball,iQocSH6OgAAjYGdMNinz,1991,Skybox,333,,,0,0,1991 Skybox Michael Jordan vs. Magic Johnson #333 PSA 10,,10.0,Michael Jordan 1991 Skybox #333 GMA 10.0
3890ee5a5c1585c80c94,27ca236b7bafb9733d32,,,HGA,9.0,,HGA 9,,PENDING,1,1,,P0001,Michael Jordan,Basketball,iQocSH6OgAAjYGdMNinz,1991,Skybox,333,,,0,0,1991 Skybox Michael Jordan vs. Magic Johnson #333 PSA 10,,9.0,Michael Jordan 1991 Skybox #333 HGA 9.0
1c2743a51499a7950b39,27ca236b7bafb9733d32,,,HGA,9.5,,HGA 9.5,,PENDING,3,1,,P0001,Michael Jordan,Basketball,iQocSH6OgAAjYGdMNinz,1991,Skybox,333,,,0,0,1991 Skybox Michael Jordan vs. Magic Johnson #333 PSA 10,,9.5,Michael Jordan 1991 Skybox #333 HGA 9.5
87c3ed352105b040e087,27ca236b7bafb9733d32,,,ISA,10.0,,ISA 10,,PENDING,1,1,,P0001,Michael Jordan,Basketball,iQocSH6OgAAjYGdMNinz,1991,Skybox,333,,,0,0,1991 Skybox Michael Jordan vs. Magic Johnson #333 PSA 10,,10.0,Michael Jordan 1991 Skybox #333 ISA 10.0
d646e898e66bef33dbe1,27ca236b7bafb9733d32,,,KSA,10.0,,KSA 10,,PENDING,1,1,,P0001,Michael Jordan,Basketball,iQocSH6OgAAjYGdMNinz,1991,Skybox,333,,,0,0,1991 Skybox Michael Jordan vs. Magic Johnson #333 PSA 10,,10.0,Michael Jordan 1991 Skybox #333 KSA 10.0
45daa889c668ec92d4dc,27ca236b7bafb9733d32,,,PSA,2.0,,PSA 2,,PENDING,1,1,,P0001,Michael Jordan,Basketball,iQocSH6OgAAjYGdMNinz,1991,Skybox,333,,,0,0,1991 Skybox Michael Jordan vs. Magic Johnson #333 PSA 10,,2.0,Michael Jordan 1991 Skybox #333 PSA 2.0
e68e38536f385df1a411,27ca236b7bafb9733d32,,,PSA,4.0,,PSA 4,,PENDING,2,1,,P0001,Michael Jordan,Basketball,iQocSH6OgAAjYGdMNinz,1991,Skybox,333,,,0,0,1991 Skybox Michael Jordan vs. Magic Johnson #333 PSA 10,,4.0,Michael Jordan 1991 Skybox #333 PSA 4.0
5bb95cff837634ea331b,27ca236b7bafb9733d32,,,PSA,5.0,,PSA 5,,PENDING,12,1,,P0001,Michael Jordan,Basketball,iQocSH6OgAAjYGdMNinz,1991,Skybox,333,,,0,0,1991 Skybox Michael Jordan vs. Magic Johnson #333 PSA 10,,5.0,Michael Jordan 1991 Skybox #333 PSA 5.0
437ed0034c9b17617c76,27ca236b7bafb9733d32,,,PSA,6.0,,PSA 6,,PENDING,48,1,,P0001,Michael Jordan,Basketball,iQocSH6OgAAjYGdMNinz,1991,Skybox,333,,,0,0,1991 Skybox Michael Jordan vs. Magic Johnson #333 PSA 10,,6.0,Michael Jordan 1991 Skybox #333 PSA 6.0
85e352d7e414d66853a6,27ca236b7bafb9733d32,,,PSA,6.5,,PSA 6.5,,PENDING,1,1,,P0001,Michael Jordan,Basketball,iQocSH6OgAAjYGdMNinz,1991,Skybox,333,,,0,0,1991 Skybox Michael Jordan vs. Magic Johnson #333 PSA 10,,6.5,Michael Jordan 1991 Skybox #333 PSA 6.5
e50304e6131a14f5ba86,27ca236b7bafb9733d32,,,PSA,7.0,,PSA 7,,PENDING,23,1,,P0001,Michael Jordan,Basketball,iQocSH6OgAAjYGdMNinz,1991,Skybox,333,,,0,0,1991 Skybox Michael Jordan vs. Magic Johnson #333 PSA 10,,7.0,Michael Jordan 1991 Skybox #333 PSA 7.0
7949ec9dedbf6f16033a,27ca236b7bafb9733d32,,,PSA,8.0,,PSA 8,,PENDING,93,1,,P0001,Michael Jordan,Basketball,iQocSH6OgAAjYGdMNinz,1991,Skybox,333,,,0,0,1991 Skybox Michael Jordan vs. Magic Johnson #333 PSA 10,,8.0,Michael Jordan 1991 Skybox #333 PSA 8.0
656887ee85ab4c00b792,27ca236b7bafb9733d32,,,PSA,9.0,,PSA 9,,PENDING,442,1,,P0001,Michael Jordan,Basketball,iQocSH6OgAAjYGdMNinz,1991,Skybox,333,,,0,0,1991 Skybox Michael Jordan vs. Magic Johnson #333 PSA 10,,9.0,Michael Jordan 1991 Skybox #333 PSA 9.0
d441e402b891e99c6b6e,27ca236b7bafb9733d32,,,PSA,10,,PSA 10,,COMPLETE,662,1,,P0001,Michael Jordan,Basketball,iQocSH6OgAAjYGdMNinz,1991,Skybox,333,,,0,0,1991 Skybox Michael Jordan vs. Magic Johnson #333 PSA 10,,10.0,Michael Jordan 1991 Skybox #333 PSA 10
cb1ca6db7bbb467832f4,27ca236b7bafb9733d32,,,PSA,10.0,,PSA 10,,PENDING,0,1,,P0001,Michael Jordan,Basketball,iQocSH6OgAAjYGdMNinz,1991,Skybox,333,,,0,0,1991 Skybox Michael Jordan vs. Magic Johnson #333 PSA 10,,10.0,Michael Jordan 1991 Skybox #333 PSA 10.0
d807c5d7f1ee55e9e951,27ca236b7bafb9733d32,,,SGC,4.0,,SGC 4,,PENDING,1,1,,P0001,Michael Jordan,Basketball,iQocSH6OgAAjYGdMNinz,1991,Skybox,333,,,0,0,1991 Skybox Michael Jordan vs. Magic Johnson #333 PSA 10,,4.0,Michael Jordan 1991 Skybox #333 SGC 4.0
fe1abab9c39f21e72de4,27ca236b7bafb9733d32,,,SGC,6.0,,SGC 6,,PENDING,3,1,,P0001,Michael Jordan,Basketball,iQocSH6OgAAjYGdMNinz,1991,Skybox,333,,,0,0,1991 Skybox Michael Jordan vs. Magic Johnson #333 PSA 10,,6.0,Michael Jordan 1991 Skybox #333 SGC 6.0
8fedae791843de5211a3,27ca236b7bafb9733d32,,,SGC,8.0,,SGC 8,,PENDING,1,1,,P0001,Michael Jordan,Basketball,iQocSH6OgAAjYGdMNinz,1991,Skybox,333,,,0,0,1991 Skybox Michael Jordan vs. Magic Johnson #333 PSA 10,,8.0,Michael Jordan 1991 Skybox #333 SGC 8.0
4098b69296ffe86e929c,27ca236b7bafb9733d32,,,SGC,8.5,,SGC 8.5,,PENDING,7,1,,P0001,Michael Jordan,Basketball,iQocSH6OgAAjYGdMNinz,1991,Skybox,333,,,0,0,1991 Skybox Michael Jordan vs. Magic Johnson #333 PSA 10,,8.5,Michael Jordan 1991 Skybox #333 SGC 8.5
c7038a8d74ef78ecd90e,27ca236b7bafb9733d32,,,SGC,9.0,,SGC 9,,PENDING,11,1,,P0001,Michael Jordan,Basketball,iQocSH6OgAAjYGdMNinz,1991,Skybox,333,,,0,0,1991 Skybox Michael Jordan vs. Magic Johnson #333 PSA 10,,9.0,Michael Jordan 1991 Skybox #333 SGC 9.0
046c2f63645416597872,27ca236b7bafb9733d32,,,SGC,9.5,,SGC 9.5,,PENDING,18,1,,P0001,Michael Jordan,Basketball,iQocSH6OgAAjYGdMNinz,1991,Skybox,333,,,0,0,1991 Skybox Michael Jordan vs. Magic Johnson #333 PSA 10,,9.5,Michael Jordan 1991 Skybox #333 SGC 9.5
36a16a559c70e8104d6b,27ca236b7bafb9733d32,,,SGC,10.0,,SGC 10,,PENDING,17,1,,P0001,Michael Jordan,Basketball,iQocSH6OgAAjYGdMNinz,1991,Skybox,333,,,0,0,1991 Skybox Michael Jordan vs. Magic Johnson #333 PSA 10,,10.0,Michael Jordan 1991 Skybox #333 SGC 10.0
f630880888c0c51f4f47,28587225a1a52b37e3f7,,,PSA,10,,PSA 10,,PENDING,0,1,,P0001,Michael Jordan,Basketball,zqlEwvswgW2RC199WfCp,1991,Skybox,39,Base,,0,0,1991 Skybox Michael Jordan #39 [Base] PSA 10,,10.0,Michael Jordan 1991 Skybox #39 Base PSA 10
62ef140fb4668534efb3,07090d5eaffc367df55d,,,BGS,9.5,,BGS 9.5,,PENDING,0,1,,P0001,Michael Jordan,Basketball,UamiITwa412mprgiXaM3,1991,Skybox,534,Mark And See Minis,,0,0,1991 Skybox Michael Jordan #534 [Mark And See Minis] BGS 9.5,,9.5,Michael Jordan 1991 Skybox #534 Mark And See Minis BGS 9.5
da260738e4e926cccced,07090d5eaffc367df55d,,,PSA,8,,PSA 8,,PENDING,0,1,,P0001,Michael Jordan,Basketball,UamiITwa412mprgiXaM3,1991,Skybox,534,Mark And See Minis,,0,0,1991 Skybox Michael Jordan #534 [Mark And See Minis] BGS 9.5,,8.0,Michael Jordan 1991 Skybox #534 Mark And See Minis PSA 8
17892389bcdbadd54c11,07090d5eaffc367df55d,,,PSA,9,,PSA 9,,PENDING,0,1,,P0001,Michael Jordan,Basketball,UamiITwa412mprgiXaM3,1991,Skybox,534,Mark And See Minis,,0,0,1991 Skybox Michael Jordan #534 [Mark And See Minis] BGS 9.5,,9.0,Michael Jordan 1991 Skybox #534 Mark And See Minis PSA 9
020f6b1bdef52457a762,07090d5eaffc367df55d,,,PSA,10,,PSA 10,,PENDING,0,1,,P0001,Michael Jordan,Basketball,UamiITwa412mprgiXaM3,1991,Skybox,534,Mark And See Minis,,0,0,1991 Skybox Michael Jordan #534 [Mark And See Minis] BGS 9.5,,10.0,Michael Jordan 1991 Skybox #534 Mark And See Minis PSA 10
cbbebc89605a806185d3,15de702ecc4dc1bb1cdc,,,PSA,9,,PSA 9,,PENDING,0,1,,P0001,Michael Jordan,Basketball,GLoRwLBoDflcuqJBXjIX,1991,Upper Deck,44,Base,,0,0,1991 Upper Deck Michael Jordan #44 [Base] PSA 9,,9.0,Michael Jordan 1991 Upper Deck #44 Base PSA 9
09a885b494ea68aeea68,15de702ecc4dc1bb1cdc,,,PSA,10,,PSA 10,,PENDING,0,1,,P0001,Michael Jordan,Basketball,GLoRwLBoDflcuqJBXjIX,1991,Upper Deck,44,Base,,0,0,1991 Upper Deck Michael Jordan #44 [Base] PSA 9,,10.0,Michael Jordan 1991 Upper Deck #44 Base PSA 10
34396aab91261fe424bf,af48067de6a001849320,,,BGS,5.5,,BGS 5.5,,PENDING,2,1,,P0001,Michael Jordan,Basketball,FfNxSUxiWtSAnK87d5RL,1991,Upper Deck,SP1,,,0,0,1991 Upper Deck Michael Jordan #SP1 PSA 10,,5.5,Michael Jordan 1991 Upper Deck #SP1 BGS 5.5
03f2823d58d6ec027a29,af48067de6a001849320,,,BGS,7.0,,BGS 7,,PENDING,2,1,,P0001,Michael Jordan,Basketball,FfNxSUxiWtSAnK87d5RL,1991,Upper Deck,SP1,,,0,0,1991 Upper Deck Michael Jordan #SP1 PSA 10,,7.0,Michael Jordan 1991 Upper Deck #SP1 BGS 7.0
1c3d626d9e6fe0f02c66,af48067de6a001849320,,,BGS,7.5,,BGS 7.5,,PENDING,7,1,,P0001,Michael Jordan,Basketball,FfNxSUxiWtSAnK87d5RL,1991,Upper Deck,SP1,,,0,0,1991 Upper Deck Michael Jordan #SP1 PSA 10,,7.5,Michael Jordan 1991 Upper Deck #SP1 BGS 7.5
ad04dd21b81c9c09f22a,af48067de6a001849320,,,BGS,8.0,,BGS 8,,PENDING,13,1,,P0001,Michael Jordan,Basketball,FfNxSUxiWtSAnK87d5RL,1991,Upper Deck,SP1,,,0,0,1991 Upper Deck Michael Jordan #SP1 PSA 10,,8.0,Michael Jordan 1991 Upper Deck #SP1 BGS 8.0
dc1ac6a1dccd92bca715,af48067de6a001849320,,,BGS,8.5,,BGS 8.5,,PENDING,37,1,,P0001,Michael Jordan,Basketball,FfNxSUxiWtSAnK87d5RL,1991,Upper Deck,SP1,,,0,0,1991 Upper Deck Michael Jordan #SP1 PSA 10,,8.5,Michael Jordan 1991 Upper Deck #SP1 BGS 8.5
715c4a60cf4c198879a8,af48067de6a001849320,,,BGS,9.0,,BGS 9,,PENDING,37,1,,P0001,Michael Jordan,Basketball,FfNxSUxiWtSAnK87d5RL,1991,Upper Deck,SP1,,,0,0,1991 Upper Deck Michael Jordan #SP1 PSA 10,,9.0,Michael Jordan 1991 Upper Deck #SP1 BGS 9.0
82ea6fa5f9b491749717,af48067de6a001849320,,,BGS,9.5,,BGS 9.5,,PENDING,39,1,,P0001,Michael Jordan,Basketball,FfNxSUxiWtSAnK87d5RL,1991,Upper Deck,SP1,,,0,0,1991 Upper Deck Michael Jordan #SP1 PSA 10,,9.5,Michael Jordan 1991 Upper Deck #SP1 BGS 9.5
5b651371a655ae803ae5,af48067de6a001849320,,,BGS,95.0,,BGS 95,,PENDING,0,1,,P0001,Michael Jordan,Basketball,FfNxSUxiWtSAnK87d5RL,1991,Upper Deck,SP1,,,0,0,1991 Upper Deck Michael Jordan #SP1 PSA 10,,95.0,Michael Jordan 1991 Upper Deck #SP1 BGS 95.0
02a0fc8baae7e34dd22f,af48067de6a001849320,,,BVG,8.5,,BVG 8.5,,PENDING,1,1,,P0001,Michael Jordan,Basketball,FfNxSUxiWtSAnK87d5RL,1991,Upper Deck,SP1,,,0,0,1991 Upper Deck Michael Jordan #SP1 PSA 10,,8.5,Michael Jordan 1991 Upper Deck #SP1 BVG 8.5
297d12fddb741fec2346,af48067de6a001849320,,,CGC,3.5,,CGC 3.5,,PENDING,1,1,,P0001,Michael Jordan,Basketball,FfNxSUxiWtSAnK87d5RL,1991,Upper Deck,SP1,,,0,0,1991 Upper Deck Michael Jordan #SP1 PSA 10,,3.5,Michael Jordan 1991 Upper Deck #SP1 CGC 3.5
f9291962b5ae808f5dcc,af48067de6a001849320,,,CGC,5.0,,CGC 5,,PENDING,0,1,,P0001,Michael Jordan,Basketball,FfNxSUxiWtSAnK87d5RL,1991,Upper Deck,SP1,,,0,0,1991 Upper Deck Michael Jordan #SP1 PSA 10,,5.0,Michael Jordan 1991 Upper Deck #SP1 CGC 5.0
2b653e46323597cc9064,af48067de6a001849320,,,CGC,6.0,,CGC 6,,PENDING,3,1,,P0001,Michael Jordan,Basketball,FfNxSUxiWtSAnK87d5RL,1991,Upper Deck,SP1,,,0,0,1991 Upper Deck Michael Jordan #SP1 PSA 10,,6.0,Michael Jordan 1991 Upper Deck #SP1 CGC 6.0
162be04bde9c13566700,af48067de6a001849320,,,CGC,7.5,,CGC 7.5,,PENDING,2,1,,P0001,Michael Jordan,Basketball,FfNxSUxiWtSAnK87d5RL,1991,Upper Deck,SP1,,,0,0,1991 Upper Deck Michael Jordan #SP1 PSA 10,,7.5,Michael Jordan 1991 Upper Deck #SP1 CGC 7.5
12e8184908f5a4161a7a,af48067de6a001849320,,,CGC,8.0,,CGC 8,,PENDING,4,1,,P0001,Michael Jordan,Basketball,FfNxSUxiWtSAnK87d5RL,1991,Upper Deck,SP1,,,0,0,1991 Upper Deck Michael Jordan #SP1 PSA 10,,8.0,Michael Jordan 1991 Upper Deck #SP1 CGC 8.0
f870c05c13c1af1c0610,af48067de6a001849320,,,CGC,8.5,,CGC 8.5,,PENDING,6,1,,P0001,Michael Jordan,Basketball,FfNxSUxiWtSAnK87d5RL,1991,Upper Deck,SP1,,,0,0,1991 Upper Deck Michael Jordan #SP1 PSA 10,,8.5,Michael Jordan 1991 Upper Deck #SP1 CGC 8.5
99e61b1d0841e485fe71,af48067de6a001849320,,,CGC,9.0,,CGC 9,,PENDING,6,1,,P0001,Michael Jordan,Basketball,FfNxSUxiWtSAnK87d5RL,1991,Upper Deck,SP1,,,0,0,1991 Upper Deck Michael Jordan #SP1 PSA 10,,9.0,Michael Jordan 1991 Upper Deck #SP1 CGC 9.0
84e2f19fc2cae78ac82c,af48067de6a001849320,,,CGC,9.5,,CGC 9.5,,PENDING,3,1,,P0001,Michael Jordan,Basketball,FfNxSUxiWtSAnK87d5RL,1991,Upper Deck,SP1,,,0,0,1991 Upper Deck Michael Jordan #SP1 PSA 10,,9.5,Michael Jordan 1991 Upper Deck #SP1 CGC 9.5
83a3573dcc96bb6cec02,af48067de6a001849320,,,CGC,10.0,,CGC 10,,PENDING,6,1,,P0001,Michael Jordan,Basketball,FfNxSUxiWtSAnK87d5RL,1991,Upper Deck,SP1,,,0,0,1991 Upper Deck Michael Jordan #SP1 PSA 10,,10.0,Michael Jordan 1991 Upper Deck #SP1 CGC 10.0
e5bfd0952c557dc4b536,af48067de6a001849320,,,CSG,6.0,,CSG 6,,PENDING,0,1,,P0001,Michael Jordan,Basketball,FfNxSUxiWtSAnK87d5RL,1991,Upper Deck,SP1,,,0,0,1991 Upper Deck Michael Jordan #SP1 PSA 10,,6.0,Michael Jordan 1991 Upper Deck #SP1 CSG 6.0
6206bf3fe9e1d8242af1,af48067de6a001849320,,,CSG,7.5,,CSG 7.5,,PENDING,1,1,,P0001,Michael Jordan,Basketball,FfNxSUxiWtSAnK87d5RL,1991,Upper Deck,SP1,,,0,0,1991 Upper Deck Michael Jordan #SP1 PSA 10,,7.5,Michael Jordan 1991 Upper Deck #SP1 CSG 7.5
f6d85f1189784f88e005,af48067de6a001849320,,,CSG,8.0,,CSG 8,,PENDING,0,1,,P0001,Michael Jordan,Basketball,FfNxSUxiWtSAnK87d5RL,1991,Upper Deck,SP1,,,0,0,1991 Upper Deck Michael Jordan #SP1 PSA 10,,8.0,Michael Jordan 1991 Upper Deck #SP1 CSG 8.0
a0e351f2fd6c579cd25e,af48067de6a001849320,,,CSG,8.5,,CSG 8.5,,PENDING,5,1,,P0001,Michael Jordan,Basketball,FfNxSUxiWtSAnK87d5RL,1991,Upper Deck,SP1,,,0,0,1991 Upper Deck Michael Jordan #SP1 PSA 10,,8.5,Michael Jordan 1991 Upper Deck #SP1 CSG 8.5
7fe203868c2f2f3a9dfd,af48067de6a001849320,,,CSG,9.0,,CSG 9,,PENDING,11,1,,P0001,Michael Jordan,Basketball,FfNxSUxiWtSAnK87d5RL,1991,Upper Deck,SP1,,,0,0,1991 Upper Deck Michael Jordan #SP1 PSA 10,,9.0,Michael Jordan 1991 Upper Deck #SP1 CSG 9.0
e675734379a9c359c72d,af48067de6a001849320,,,CSG,9.5,,CSG 9.5,,PENDING,3,1,,P0001,Michael Jordan,Basketball,FfNxSUxiWtSAnK87d5RL,1991,Upper Deck,SP1,,,0,0,1991 Upper Deck Michael Jordan #SP1 PSA 10,,9.5,Michael Jordan 1991 Upper Deck #SP1 CSG 9.5
baf558a7f613291302a9,af48067de6a001849320,,,CSG,10.0,,CSG 10,,PENDING,0,1,,P0001,Michael Jordan,Basketball,FfNxSUxiWtSAnK87d5RL,1991,Upper Deck,SP1,,,0,0,1991 Upper Deck Michael Jordan #SP1 PSA 10,,10.0,Michael Jordan 1991 Upper Deck #SP1 CSG 10.0
fcedff95065ecfa39b17,af48067de6a001849320,,,GMA,8.5,,GMA 8.5,,PENDING,1,1,,P0001,Michael Jordan,Basketball,FfNxSUxiWtSAnK87d5RL,1991,Upper Deck,SP1,,,0,0,1991 Upper Deck Michael Jordan #SP1 PSA 10,,8.5,Michael Jordan 1991 Upper Deck #SP1 GMA 8.5
06359e69fcf8889583ad,af48067de6a001849320,,,GMA,9.0,,GMA 9,,PENDING,3,1,,P0001,Michael Jordan,Basketball,FfNxSUxiWtSAnK87d5RL,1991,Upper Deck,SP1,,,0,0,1991 Upper Deck Michael Jordan #SP1 PSA 10,,9.0,Michael Jordan 1991 Upper Deck #SP1 GMA 9.0
52a30f740536928b5f66,af48067de6a001849320,,,GMA,10.0,,GMA 10,,PENDING,3,1,,P0001,Michael Jordan,Basketball,FfNxSUxiWtSAnK87d5RL,1991,Upper Deck,SP1,,,0,0,1991 Upper Deck Michael Jordan #SP1 PSA 10,,10.0,Michael Jordan 1991 Upper Deck #SP1 GMA 10.0
1e3901db7f7b6e5fa5fc,af48067de6a001849320,,,HGA,7.0,,HGA 7,,PENDING,0,1,,P0001,Michael Jordan,Basketball,FfNxSUxiWtSAnK87d5RL,1991,Upper Deck,SP1,,,0,0,1991 Upper Deck Michael Jordan #SP1 PSA 10,,7.0,Michael Jordan 1991 Upper Deck #SP1 HGA 7.0
724f3db195e2272b2807,af48067de6a001849320,,,HGA,8.5,,HGA 8.5,,PENDING,2,1,,P0001,Michael Jordan,Basketball,FfNxSUxiWtSAnK87d5RL,1991,Upper Deck,SP1,,,0,0,1991 Upper Deck Michael Jordan #SP1 PSA 10,,8.5,Michael Jordan 1991 Upper Deck #SP1 HGA 8.5
31cc114dfa2b3cf36933,af48067de6a001849320,,,HGA,9.0,,HGA 9,,PENDING,3,1,,P0001,Michael Jordan,Basketball,FfNxSUxiWtSAnK87d5RL,1991,Upper Deck,SP1,,,0,0,1991 Upper Deck Michael Jordan #SP1 PSA 10,,9.0,Michael Jordan 1991 Upper Deck #SP1 HGA 9.0
0726198b7c33ca7a4c38,af48067de6a001849320,,,HGA,9.5,,HGA 9.5,,PENDING,1,1,,P0001,Michael Jordan,Basketball,FfNxSUxiWtSAnK87d5RL,1991,Upper Deck,SP1,,,0,0,1991 Upper Deck Michael Jordan #SP1 PSA 10,,9.5,Michael Jordan 1991 Upper Deck #SP1 HGA 9.5
